borrower_id,age,borrower_type,state,household_size,income_month_1,income_month_2,income_month_3,income_month_4,income_month_5,income_month_6,employment_type,months_at_current_job,num_income_sources,upi_transactions_per_month,upi_avg_transaction_amount,upi_months_active,mobile_wallet_used,utility_bills_paid,utility_bills_total,rent_paid_on_time_months,total_rental_months,same_number_since_year,avg_monthly_recharge_amount,recharge_frequency_per_month,ecomm_orders_per_month,ecomm_return_rate,prepaid_orders_ratio,survey_q1,survey_q2,survey_q3,survey_q4,survey_q5,survey_q6,survey_q7,survey_q8,loan_amount_requested,loan_purpose,loan_tenure_months,default_probability,defaulted,avg_income,income_std,income_growth,income_stability_score,utility_payment_rate,rent_reliability_rate,payment_reliability_score,mobile_years,digital_trust_score
B02589,24,migrant,Maharashtra,3,19554.14,9255.33,18695.53,22235.35,20195.54,22604.9,salaried-gig,10,2,9.0,1058.55,1.0,0.0,6,16,12.0,23.0,2024.0,484.08,1.21,0.0,0.0,0.5221343488601424,2.0,3.0,4.0,3.0,2.0,3.0,4.0,2.0,408700.0,medical,60,0.4865,0,18756.798333333336,4896.847838140028,15.601606616297122,73.89294403492266,0.375,0.5217391304347826,44.83695652173913,2.0,6.004654401206126
B02590,34,gig,Telangana,3,38543.18,46665.17,13665.24,31865.7,17089.06,27976.66,salaried-gig,21,3,36.3,2338.76,9.0,0.0,9,19,7.0,18.0,2016.0,567.83,2.3,7.8,0.29,0.3063166663257288,4.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,232300.0,consumption,39,0.3661,0,29300.835000000003,12560.830566843499,-27.41475923885886,57.13149278222447,0.47368421052631576,0.3888888888888889,43.12865497076023,10.0,36.1980656808243
B02591,37,rural,Rajasthan,7,11463.51,13049.52,30492.73,14721.52,19343.48,28534.94,daily-wage,40,2,56.6,2610.55,27.0,0.0,0,6,2.0,6.0,2014.0,386.96,2.06,11.1,0.19,0.2782309067489298,5.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0,216700.0,agriculture,28,0.5349,0,19600.95,8142.00640644307,148.91974622083464,58.461164349467396,0.0,0.3333333333333333,16.666666666666664,12.0,57.66395114670977
B02592,37,gig,Maharashtra,2,36887.54,30233.59,35120.82,22306.72,25941.6,36016.09,salaried-gig,15,3,22.6,2248.56,13.0,1.0,3,8,5.0,16.0,2016.0,594.51,2.18,10.1,0.334,0.8340295917784671,3.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,180600.0,education,44,0.5083,0,31084.393333333337,5975.1254750060825,-2.3624508438350844,80.77773173524136,0.375,0.3125,34.375,10.0,49.93644814334469
B02593,53,rural,Bihar,4,10247.35,11817.34,16394.42,8653.5,9853.71,15871.29,seasonal,18,3,0.0,0.0,0.0,0.0,8,21,0.0,0.0,2019.0,222.73,1.02,0.0,0.0,0.5221343488601424,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,234400.0,medical,13,0.6661,1,12139.601666666667,3258.57795244132,54.88189629513972,73.15745572287736,0.38095238095238093,0.38095238095238093,38.095238095238095,7.0,9.692307692307693
B02594,27,migrant,Maharashtra,3,26310.53,21299.83,23747.11,31473.32,18743.13,27341.96,daily-wage,16,3,45.8,0.0,30.0,1.0,11,22,5.0,7.0,2018.0,502.66,1.66,10.5,0.336,0.763574084419161,2.0,4.0,2.0,3.0,3.0,2.0,3.0,4.0,410000.0,agriculture,30,0.3626,0,24819.313333333335,4545.759890133514,3.9202174946684853,81.68458639817253,0.5,0.7142857142857143,60.71428571428572,8.0,64.22479943169598
B02595,31,gig,Tamil Nadu,4,6250.94,17688.86,13556.2,23568.32,17011.04,26354.73,salaried-gig,3,2,27.3,990.92,8.0,1.0,0,16,5.0,10.0,2021.0,430.81,0.63,2.7,0.347,0.0544718913678287,3.0,3.0,4.0,2.0,2.0,1.0,5.0,3.0,147600.0,education,30,0.6034,1,17405.015,7176.9948780635195,300.0,58.764787746155235,0.0,0.5,25.0,5.0,33.80879589500279
B02596,29,rural,Madhya Pradesh,5,12952.71,14521.06,25403.67,12644.05,13165.47,26867.77,daily-wage,36,2,47.0,2137.26,15.0,0.0,8,16,0.0,0.0,2018.0,443.45,1.61,0.0,0.0,0.5221343488601424,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,494000.0,agriculture,58,0.4413,0,17592.454999999998,6664.715406838465,107.42971934058589,62.11605823724735,0.5,0.5,50.0,8.0,38.004363297466746
B02597,29,rural,Bihar,6,8377.91,9149.73,16032.21,6948.75,7546.49,15281.93,daily-wage,16,1,33.1,1327.92,0.0,0.0,3,24,0.0,0.0,2021.0,361.41,0.88,0.0,0.0,0.5221343488601424,2.0,1.0,4.0,2.0,2.0,2.0,5.0,3.0,219500.0,agriculture,14,0.6328,1,10556.17,4027.762766578985,82.40742619579346,61.844468528083716,0.125,0.125,12.5,5.0,15.331349917556816
B02598,29,rural,Bihar,4,10213.53,11739.89,25855.55,13284.53,9270.2,20718.58,daily-wage,31,3,0.0,0.0,0.0,0.0,3,12,8.0,16.0,2019.0,438.93,1.66,0.0,0.0,0.5221343488601424,4.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,104100.0,consumption,59,0.6177,1,15180.38,6628.151461552459,102.85425313285417,56.33738113569977,0.25,0.5,37.5,7.0,12.153846153846155
B02599,52,rural,Rajasthan,6,16059.16,16603.87,21976.41,14752.85,14534.8,22702.86,seasonal,40,3,57.9,2490.48,12.0,0.0,3,9,0.0,0.0,2016.0,377.62,2.23,0.0,0.0,0.5221343488601424,4.0,4.0,2.0,4.0,2.0,4.0,2.0,3.0,365300.0,consumption,24,0.555,0,17771.658333333336,3629.973063599325,41.370158837697616,79.57437063264501,0.3333333333333333,0.3333333333333333,33.33333333333333,10.0,44.24070477518753
B02600,30,rural,Odisha,5,14702.43,12425.92,22638.56,14995.14,15676.99,16460.8,seasonal,34,2,65.4,2239.75,10.0,0.0,2,7,8.0,11.0,2018.0,278.06,1.61,0.0,0.0,0.5221343488601424,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,106400.0,agriculture,42,0.2885,0,16149.973333333335,3455.9999519772377,11.959723664727525,78.60058415796824,0.2857142857142857,0.7272727272727273,50.64935064935065,8.0,39.360939309215176
B02601,22,migrant,Delhi,3,28661.45,31296.75,20424.88,26172.54,41377.01,34847.58,salaried-gig,15,3,64.7,2698.15,24.0,1.0,21,24,19.0,19.0,2020.0,702.68,1.98,7.3,0.104,0.2800029661921792,4.0,4.0,2.0,4.0,3.0,4.0,2.0,5.0,90700.0,medical,12,0.1349,0,30463.368333333336,7231.220876912603,21.58345094194467,76.26256953010633,0.875,1.0,93.75,6.0,63.11744080709598
B02602,27,migrant,Tamil Nadu,2,28583.42,31187.42,19063.32,30974.59,39827.0,31146.6,daily-wage,11,3,48.9,2615.69,16.0,1.0,5,7,10.0,13.0,2018.0,593.14,2.47,8.4,0.203,0.5259583317112807,4.0,5.0,2.0,3.0,4.0,3.0,3.0,4.0,168200.0,business,60,0.2074,0,30130.391666666666,6659.730758564994,8.967366396323465,77.89696585347521,0.7142857142857143,0.7692307692307693,74.17582417582418,8.0,57.600852238783276
B02603,35,gig,Karnataka,4,37671.26,34163.6,41765.68,46149.58,50908.22,38022.78,self-employed,27,4,45.6,2667.46,15.0,1.0,11,15,6.0,6.0,2015.0,605.76,1.79,6.8,0.186,0.9403953345157994,2.0,3.0,3.0,3.0,5.0,3.0,2.0,4.0,299200.0,consumption,22,0.2601,0,41446.85333333333,6176.72907086159,0.9331251463317043,85.0972303706974,0.7333333333333333,1.0,86.66666666666667,11.0,57.920629696491766
B02604,28,gig,Maharashtra,2,30757.43,34288.66,21602.23,23124.27,49223.44,50970.34625,salaried-gig,16,2,71.2,2368.38,19.0,0.0,4,16,8.0,19.0,2020.0,697.96,1.42,9.1,0.21,0.4486443291453069,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,497500.0,education,33,0.4178,0,34994.396041666674,12620.5913107009,65.71718199472453,63.9353932678993,0.25,0.42105263157894735,33.55263157894737,6.0,43.993050441326304
B02605,54,rural,Rajasthan,7,4936.8,5313.79,7535.25,7847.55,7791.35,12711.13,self-employed,8,1,0.0,0.0,0.0,0.0,2,14,4.0,17.0,2023.0,203.55,0.71,0.0,0.0,0.5221343488601424,2.0,1.0,5.0,2.0,2.0,2.0,5.0,2.0,239800.0,consumption,21,0.7345,1,7689.311666666666,2774.7889730818565,157.4771106789823,63.91368833298008,0.14285714285714285,0.23529411764705882,18.907563025210084,3.0,2.346153846153846
B02606,27,migrant,Gujarat,2,23173.29,24371.6,21677.22,33603.51,23900.02,30399.81,self-employed,6,3,52.3,2627.98,10.0,0.0,7,10,2.0,9.0,2018.0,580.82,1.78,10.6,0.388,0.705178748478394,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,341900.0,business,19,0.3597,0,26187.575,4705.29287048851,31.18469582868898,82.03234598664248,0.7,0.2222222222222222,46.11111111111111,8.0,36.35215731767457
B02607,39,gig,Karnataka,2,27303.72,14634.67,29823.35,24728.4,28973.4,25688.56,salaried-gig,18,3,65.1,1996.94,16.0,0.0,8,11,0.0,0.0,2017.0,574.99,2.3,1.0,0.371,0.2194467423859545,3.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,492000.0,business,41,0.2016,0,25192.016666666663,5515.912683531771,-5.915530923991309,78.10452114049978,0.7272727272727273,0.7272727272727273,72.72727272727273,9.0,48.0148245665487
B02608,29,gig,Maharashtra,5,31541.67,17819.47,23908.86,19625.62,11660.58,26836.44,self-employed,12,2,18.2,1692.36,0.0,0.0,4,19,4.0,15.0,2019.0,484.12,1.05,4.3,0.283,0.0369051987775126,2.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,325200.0,consumption,10,0.5997,1,21898.77333333333,7043.2237098580545,-14.917504368031242,67.83735964271033,0.21052631578947367,0.26666666666666666,23.859649122807017,7.0,14.896229120367051
B02609,34,gig,Tamil Nadu,2,45796.29,51552.95,15740.61,41010.82,43816.83,48548.45,salaried-gig,26,3,63.5,2960.3,23.0,1.0,9,18,0.0,0.0,2015.0,750.12,2.25,13.0,0.128,0.8588238900741707,5.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,319900.0,medical,51,0.2448,0,41077.65833333333,12940.506137412733,6.009569770826405,68.49745905084399,0.5,0.5,50.0,11.0,70.75512635857464
B02610,33,rural,Madhya Pradesh,6,10413.93,9068.0,17696.16,8747.57,8215.21,14060.33,seasonal,19,2,27.6,774.83,1.0,0.0,2,7,0.0,0.0,2021.0,352.97,1.24,0.0,0.0,0.5221343488601424,2.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,46100.0,education,23,0.5145,0,11366.866666666667,3749.699450402214,35.014639045970156,67.01202221894441,0.2857142857142857,0.2857142857142857,28.57142857142857,5.0,15.93579641855504
B02611,43,rural,Uttar Pradesh,4,9296.89,12323.38,18462.62,13925.38,11506.15,19804.72,self-employed,27,3,0.0,0.0,0.0,0.0,16,18,7.0,15.0,2017.0,333.35,1.43,5.1,0.333,0.4259944744859337,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,408400.0,agriculture,37,0.5645,0,14219.856666666667,4110.349962787435,113.02521595931545,71.09429399226877,0.8888888888888888,0.4666666666666667,67.77777777777779,9.0,14.346153846153847
B02612,55,rural,Bihar,7,10044.12,8066.17,19335.04,9209.05,10175.54,19222.91,daily-wage,30,1,62.7,1339.51,12.0,0.0,2,10,0.0,0.0,2017.0,321.02,1.9,0.0,0.0,0.5221343488601424,1.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,263500.0,agriculture,60,0.5038,0,12675.471666666666,5170.187812300117,91.38471065658314,59.21108146297684,0.2,0.2,20.0,9.0,42.775044154354504
B02613,31,rural,Odisha,4,18118.87,14483.28,24321.18,12015.88,8646.45,21439.81,self-employed,40,3,47.2,2709.8,15.0,1.0,5,18,15.0,18.0,2016.0,395.17,1.7,0.0,0.0,0.5221343488601424,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,402000.0,education,32,0.2494,0,16504.245,5899.93136774573,18.328626454078,64.25203717137178,0.2777777777777778,0.8333333333333334,55.55555555555556,10.0,56.48335820749614
B02614,28,migrant,Tamil Nadu,2,16910.9,19418.29,20138.86,21588.03,15212.34,19632.68,daily-wage,4,2,44.2,980.45,7.0,0.0,2,18,8.0,16.0,2021.0,418.31,1.46,7.8,0.387,0.1352397045879937,2.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,167700.0,consumption,6,0.638,1,18816.850000000002,2327.2127293223534,16.094826413733145,87.63229377221823,0.1111111111111111,0.5,30.555555555555557,5.0,25.96859772721842
B02615,40,gig,Telangana,4,12897.66,20906.1,11825.98,20644.51,22867.19,10652.55,salaried-gig,4,1,14.8,390.11,5.0,0.0,0,9,1.0,12.0,2023.0,519.91,0.66,5.5,0.407,0.2805066091198211,2.0,1.0,4.0,3.0,1.0,1.0,3.0,3.0,448000.0,consumption,51,0.6727,1,16632.331666666665,5404.492700794096,-17.407111057354594,67.50610311826937,0.0,0.08333333333333333,4.166666666666666,3.0,10.0796559762077
B02616,27,migrant,Delhi,4,24801.42,32156.5,27306.72,28030.65,26031.2,37503.24,self-employed,10,3,61.8,0.0,16.0,0.0,16,20,17.0,22.0,2019.0,770.73,1.89,9.0,0.23,0.6640449516366953,3.0,3.0,2.0,4.0,3.0,4.0,2.0,4.0,154800.0,agriculture,50,0.1605,0,29304.955,4732.003412356124,51.21408370972308,83.85254844323725,0.8,0.7727272727272727,78.63636363636364,7.0,42.4383316279868
B02617,35,rural,Rajasthan,5,13036.87,9393.61,18220.65,11351.71,11542.93,13970.49,seasonal,25,2,40.7,2095.72,6.0,0.0,2,14,5.0,23.0,2021.0,306.64,1.38,0.0,0.0,0.5221343488601424,3.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,24000.0,education,15,0.5019,0,12919.376666666669,3033.326809604707,7.161381527928092,76.52110556207403,0.14285714285714285,0.21739130434782608,18.012422360248447,5.0,23.924764890282134
B02618,48,rural,Madhya Pradesh,5,15475.53,16394.28,29215.31,20738.58,16792.76,24188.92,seasonal,50,3,86.2,3300.01,23.0,1.0,9,10,0.0,0.0,2012.0,538.08,2.53,0.0,0.0,0.5221343488601424,4.0,5.0,2.0,3.0,5.0,5.0,2.0,3.0,162400.0,agriculture,42,0.2294,0,20467.56333333333,5393.722845525776,56.304307509985094,73.64745984813152,0.9,0.9,90.0,14.0,82.79412556998764
B02619,28,gig,Karnataka,3,34178.5,37788.37,29608.59,36076.87,12721.98,5752.73,daily-wage,16,2,34.3,2432.77,19.0,0.0,1,19,1.0,9.0,2020.0,430.26,1.92,6.3,0.338,0.2137887034724246,3.0,2.0,3.0,2.0,5.0,3.0,4.0,2.0,452100.0,consumption,55,0.4519,0,26021.173333333336,13466.059765238928,-83.16857088520561,48.24960583930012,0.05263157894736842,0.1111111111111111,8.187134502923977,6.0,35.59925877167257
B02620,50,rural,Uttar Pradesh,7,5886.96,5056.75,11338.1,5869.6,4391.92,10632.75,seasonal,7,1,0.0,0.0,0.0,0.0,1,23,1.0,6.0,2023.0,100.0,0.67,0.0,0.0,0.5221343488601424,1.0,1.0,4.0,2.0,1.0,2.0,4.0,1.0,128200.0,medical,12,0.762,1,7196.013333333332,2996.011377212488,80.61529210322476,58.36567779364192,0.043478260869565216,0.16666666666666666,10.507246376811594,3.0,2.1923076923076925
B02621,53,rural,Madhya Pradesh,7,8549.33,12186.69,19562.71,11638.26,10817.14,18060.36,seasonal,32,3,71.6,2242.27,11.0,0.0,2,9,4.0,7.0,2015.0,412.42,1.51,7.7,0.355,0.6283784467704782,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,44100.0,education,40,0.6672,1,13469.081666666665,4346.155322256289,111.24883470400606,67.73235600009635,0.2222222222222222,0.5714285714285714,39.682539682539684,11.0,46.08274189308672
B02622,28,rural,Rajasthan,4,16746.78,11758.97,32254.9,16975.15,14450.43,32713.63,self-employed,47,4,70.3,2604.76,30.0,0.0,8,14,19.0,23.0,2014.0,379.5,2.13,0.0,0.0,0.5221343488601424,3.0,4.0,2.0,3.0,4.0,4.0,2.0,3.0,289400.0,agriculture,41,0.4028,0,20816.643333333337,9233.233283312335,95.34280619916188,55.644946519656635,0.5714285714285714,0.8260869565217391,69.87577639751552,12.0,64.03629129491199
B02623,49,rural,Rajasthan,7,15335.69,15949.92,28340.99,13295.52,16500.81,29050.13,daily-wage,48,3,0.0,0.0,0.0,0.0,19,20,19.0,20.0,2012.0,408.99,2.64,0.0,0.0,0.5221343488601424,3.0,5.0,2.0,4.0,4.0,3.0,3.0,4.0,450500.0,medical,49,0.3607,0,19745.510000000002,7020.565429442276,89.42825526598412,64.44475007511949,0.95,0.95,95.0,14.0,26.692307692307693
B02624,23,gig,Delhi,5,45475.78,53542.16,49516.31625,21451.79,39997.39,50970.34625,salaried-gig,30,3,97.1,2620.15,35.0,1.0,7,8,11.0,13.0,2020.0,560.23,2.08,14.9,0.275,0.7781610826456383,3.0,3.0,2.0,2.0,5.0,3.0,2.0,4.0,74100.0,education,32,0.1375,0,43492.29708333334,11791.033062421224,12.082401335392166,72.88937615819869,0.875,0.8461538461538461,86.0576923076923,6.0,79.37895189619327
B02625,34,migrant,Tamil Nadu,3,24747.76,21233.71,16417.56,25433.55,23104.51,19693.13,self-employed,5,2,35.4,1625.91,17.0,0.0,5,9,0.0,7.0,2019.0,558.62,1.71,9.4,0.341,0.0802487137781244,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,78600.0,consumption,51,0.4777,0,21771.703333333335,3385.8281901695277,-20.42459600384034,84.44849197910165,0.5555555555555556,0.0,27.77777777777778,7.0,35.122425415528866
B02626,37,rural,Bihar,5,16404.24,19632.01,36192.25,21848.42,17890.35,30538.96,seasonal,52,3,0.0,0.0,0.0,0.0,8,10,0.0,0.0,2014.0,345.47,2.85,0.0,0.0,0.5221343488601424,3.0,5.0,2.0,4.0,4.0,3.0,2.0,4.0,225900.0,business,41,0.336,0,23751.03833333333,7871.074802234868,86.16504025788453,66.86008126563364,0.8,0.8,80.0,12.0,24.423076923076927
B02627,26,gig,Maharashtra,3,19271.33,29249.3,17836.62,11435.44,28694.89,30437.89,self-employed,12,2,19.9,1390.35,4.0,0.0,3,11,3.0,11.0,2021.0,524.14,1.56,3.1,0.416,0.3631919247308007,2.0,1.0,5.0,2.0,2.0,2.0,3.0,2.0,246500.0,business,33,0.6242,1,22820.911666666667,7757.806590193948,57.94389904588836,66.00571132517297,0.2727272727272727,0.2727272727272727,27.27272727272727,5.0,17.28645042438146
B02628,25,migrant,Maharashtra,4,30302.05,27240.03,30700.15,25939.99,28339.77,29903.95,daily-wage,8,2,63.5,2090.53,18.0,1.0,4,7,1.0,10.0,2021.0,580.82,1.12,0.8,0.324,0.3223777147820839,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,244400.0,business,29,0.3552,0,28737.656666666673,1891.4060872342213,-1.3137725005403877,93.41837050538606,0.5714285714285714,0.1,33.57142857142857,5.0,53.390324493772766
B02629,43,rural,Madhya Pradesh,5,14136.33,15001.28,29502.66,12206.35,13618.82,32207.18,seasonal,40,3,0.0,0.0,0.0,0.0,5,6,4.0,12.0,2013.0,382.46,2.16,10.3,0.22,0.7723170707904589,4.0,4.0,1.0,4.0,4.0,3.0,2.0,2.0,110900.0,agriculture,6,0.4596,0,19445.436666666665,8925.254211574405,127.83268358902204,54.10103478481375,0.8333333333333334,0.3333333333333333,58.333333333333336,13.0,23.30769230769231
B02630,26,gig,Delhi,3,17165.21,43072.54,42029.2,51072.65,11250.71,38674.4,daily-wage,25,3,57.9,2136.26,14.0,1.0,18,23,14.0,21.0,2019.0,514.89,2.0,5.8,0.302,0.8453337214510961,2.0,3.0,3.0,4.0,2.0,4.0,2.0,4.0,128200.0,education,17,0.2706,0,33877.45166666667,15880.520579365677,125.30688526385639,53.12362707909599,0.782608695652174,0.6666666666666666,72.46376811594203,7.0,55.25585629033905
B02631,23,gig,Telangana,3,32195.15,38809.83,20498.52,21595.11,16563.37,21527.38,self-employed,18,3,41.1,1303.75,17.0,0.0,7,15,4.0,10.0,2022.0,548.43,1.32,6.3,0.411,0.1843554451683231,3.0,1.0,4.0,2.0,3.0,2.0,3.0,3.0,250500.0,education,14,0.5156,0,25198.22666666667,8453.854018220723,-33.13471128415305,66.45059936140723,0.4666666666666667,0.4,43.333333333333336,4.0,30.600703428289638
B02632,27,migrant,Maharashtra,1,21490.07,22216.14,25297.57,32522.99,24556.48,27084.81,daily-wage,5,2,42.9,1575.26,19.0,1.0,6,12,5.0,6.0,2020.0,441.86,1.61,6.5,0.365,0.2317919055040364,4.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,219200.0,consumption,44,0.1593,0,25528.01,3990.583589286159,26.03407061959315,84.36782346416287,0.5,0.8333333333333334,66.66666666666667,6.0,51.81142451832107
B02633,32,gig,Delhi,3,36383.52,17812.32,40982.83,25725.6,27013.43,17928.77,salaried-gig,21,3,53.1,2621.17,14.0,1.0,4,8,3.0,6.0,2016.0,667.95,2.26,6.1,0.172,0.9175803300473638,4.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,257400.0,business,31,0.2991,0,27641.078333333327,9480.812697682444,-50.72282725805529,65.70027918827897,0.5,0.5,50.0,10.0,59.52920921886439
B02634,53,rural,Uttar Pradesh,4,17162.94,11711.22,22022.15,11875.58,14079.73,21228.89,seasonal,39,2,27.7,2189.37,23.0,0.0,10,21,9.0,14.0,2014.0,295.17,1.38,12.6,0.276,0.5489084615365739,4.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,310400.0,agriculture,51,0.408,0,16346.751666666665,4545.998272896358,23.690288493696308,72.1902041115221,0.47619047619047616,0.6428571428571429,55.952380952380956,12.0,43.938114386390254
B02635,32,migrant,Karnataka,1,18505.32,25836.75,27692.2,27078.35,21004.83,32655.54,daily-wage,12,3,62.3,1710.15,16.0,1.0,5,22,7.0,16.0,2017.0,564.94,2.07,8.3,0.314,0.2738458638940642,4.0,3.0,2.0,4.0,4.0,2.0,2.0,3.0,18200.0,consumption,40,0.3153,0,25462.164999999997,5054.415802534453,76.46568662417079,80.14930858183327,0.22727272727272727,0.4375,33.23863636363637,9.0,61.34735736459874
B02636,53,rural,Odisha,5,10983.59,8494.93,9819.12,12849.22,13997.69,22542.41,seasonal,27,2,52.8,2224.5,16.0,0.0,1,6,0.0,0.0,2018.0,235.87,1.29,4.1,0.414,0.4122939362290451,4.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,386600.0,business,30,0.437,0,13114.493333333334,5029.4456708415355,105.23717655156463,61.64971422831786,0.16666666666666666,0.16666666666666666,16.666666666666664,8.0,39.1527914458949
B02637,33,rural,Bihar,7,6084.72,6616.04,11809.33,8378.93,8348.82,10680.55,daily-wage,20,2,0.0,0.0,0.0,0.0,0,15,0.0,21.0,2021.0,305.37,1.18,2.9,0.425,0.077141510044323,2.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,391500.0,medical,55,0.7831,1,8653.065,2235.454588371233,75.53067355605515,74.16574834037151,0.0,0.0,0.0,5.0,7.230769230769231
B02638,41,rural,Rajasthan,7,14970.39,13548.65,25024.13,16336.22,13430.11,26261.22,daily-wage,38,3,0.0,0.0,0.0,0.0,8,19,11.0,17.0,2015.0,326.23,2.53,0.0,0.0,0.5221343488601424,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,149000.0,agriculture,19,0.4701,0,18261.786666666667,5827.865418269941,75.42108121431707,68.08710163662369,0.42105263157894735,0.6470588235294118,53.40557275541795,11.0,21.653846153846153
B02639,27,gig,Telangana,3,28338.78,36491.37,41313.03,32360.47,25748.68,24048.8,salaried-gig,26,4,57.8,2448.48,17.0,0.0,6,6,11.0,15.0,2017.0,629.64,2.24,4.5,0.165,0.707305772091049,4.0,3.0,3.0,4.0,4.0,5.0,2.0,3.0,376000.0,business,17,0.3106,0,31383.521666666664,6640.176394293804,-15.138195786833448,78.84183787651044,1.0,0.7333333333333333,86.66666666666667,9.0,46.50062456959009
B02640,25,migrant,Karnataka,4,10593.03,16808.29,15612.66,16082.91,14069.12,14151.62,daily-wage,3,1,13.0,1220.2,6.0,1.0,0,17,2.0,20.0,2024.0,480.76,0.98,1.4,0.423,0.304157216426559,3.0,2.0,5.0,3.0,2.0,1.0,5.0,2.0,109600.0,education,19,0.5099,0,14552.938333333332,2219.2992157292956,33.593693211479625,84.75016409128858,0.0,0.1,5.0,2.0,25.026277543518923
B02641,23,gig,Tamil Nadu,2,38323.93,37849.19,27807.45,54246.1,42760.1,46324.72,daily-wage,23,4,53.6,1916.53,23.0,0.0,9,22,10.0,13.0,2022.0,613.14,2.43,4.6,0.274,0.8789657487848354,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,365600.0,consumption,27,0.3597,0,41218.581666666665,8919.141465767692,20.8767472438239,78.36135765685364,0.4090909090909091,0.7692307692307693,58.91608391608392,4.0,42.910262927504306
B02642,35,rural,Bihar,6,10812.39,8991.93,17785.94,12093.11,10149.3,13735.9,seasonal,28,2,56.5,2164.94,10.0,1.0,2,6,21.0,24.0,2019.0,248.59,1.01,0.0,0.0,0.5221343488601424,3.0,3.0,3.0,4.0,3.0,2.0,3.0,1.0,83000.0,agriculture,38,0.2871,0,12261.428333333331,3161.425135975335,27.038517848505283,74.21650194389804,0.3333333333333333,0.875,60.416666666666664,7.0,48.02643504367642
B02643,24,gig,Maharashtra,4,20649.3,54841.05125,47956.27,26226.57,29267.5,20316.04,daily-wage,33,4,92.6,2748.51,20.0,0.0,14,24,5.0,7.0,2020.0,656.36,2.02,15.5,0.182,0.8533110662396489,3.0,5.0,3.0,4.0,3.0,4.0,2.0,3.0,370500.0,business,35,0.3239,0,33209.45520833333,14653.954040454326,-1.6139045875647038,55.87415105569943,0.5833333333333334,0.7142857142857143,64.88095238095238,6.0,53.04154311050863
B02644,45,rural,Bihar,5,11937.57,14496.39,29824.57,15463.1,14521.62,26008.39,seasonal,44,3,99.9,2824.83,26.0,0.0,6,9,5.0,7.0,2015.0,376.77,2.21,4.4,0.271,0.7865001894343548,4.0,4.0,2.0,5.0,3.0,3.0,2.0,2.0,372500.0,consumption,27,0.2381,0,18708.606666666667,7328.101462181502,117.8700522803217,60.830319474094985,0.6666666666666666,0.7142857142857143,69.04761904761905,11.0,68.05108110280524
B02645,51,rural,Rajasthan,5,10145.72,7358.97,19129.17,6949.72,7986.26,18431.29,seasonal,28,2,0.0,0.0,0.0,0.0,2,11,1.0,7.0,2018.0,284.49,1.06,0.0,0.0,0.5221343488601424,4.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,449800.0,education,40,0.778,1,11666.855000000001,5623.408095668497,81.66566788754275,51.80013726348278,0.18181818181818182,0.14285714285714285,16.233766233766232,8.0,11.384615384615387
B02646,36,rural,Madhya Pradesh,6,10675.41,12026.72,24357.47,15746.41,16543.95,23803.71,daily-wage,37,3,0.0,0.0,0.0,0.0,16,22,10.0,11.0,2016.0,434.22,2.18,0.0,0.0,0.5221343488601424,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,293300.0,education,52,0.2065,0,17192.278333333332,5774.329934066521,122.97700978229406,66.41323609290961,0.7272727272727273,0.9090909090909091,81.81818181818181,10.0,18.76923076923077
B02647,27,gig,Maharashtra,3,40367.53,23879.03,49516.31625,15569.39,45522.51,50970.34625,daily-wage,29,4,99.2,3044.77,22.0,1.0,7,8,9.0,12.0,2018.0,570.48,2.59,15.9,0.243,0.816035456049845,3.0,3.0,3.0,4.0,3.0,5.0,3.0,5.0,412600.0,business,8,0.4694,0,37637.520416666666,14593.111298409962,26.265704763209452,61.22722449072965,0.875,0.75,81.25,8.0,76.6712189643224
